idx,n,m,heur_greedy,heur_ls,exact,gap_exact_minus_ls,status,solve_time_sec,graph6
920,20,54,15,16,16,0,OPTIMAL,0.1884,S|e[gKBCgJaBDB@A?@W?R@?w?AgM?Fo??
921,20,54,16,16,16,0,OPTIMAL,0.1908,S|cWkqP_WA_F?F?B_AoBW?WC@GV??D{?C
922,20,54,15,16,16,0,OPTIMAL,0.1087,S}lWXSbGjKk@s?o?q?O_DC?K??w?@g_C_
923,20,54,17,17,17,0,OPTIMAL,0.0520,S|lugkTCWaaWC`c_OOGCB__IA?K??[??S
924,20,54,14,16,16,0,OPTIMAL,0.1262,S|\YGCBDg`A@CDCC_Fo?X?IG?_kbOEE?C
925,20,54,16,17,17,0,OPTIMAL,0.3146,S~SGwsuWI@gBPIP??_W?FO?t?AGWAAOAC
926,20,54,17,17,17,0,OPTIMAL,0.0509,S~vKWS@?{DoP?b_`?DC?P?AMG?oR@GQ?C
927,20,54,15,16,16,0,OPTIMAL,0.1385,S~dWyWHOY@gDoH_Go?W@E?GS?@[P?C@AC
928,20,54,14,16,16,0,OPTIMAL,0.1759,S|mXpcRCk_]@?B_@_@W?@??]?@[??k?Pc
929,20,54,18,18,18,0,OPTIMAL,0.0110,S~^QILA?gC_R`___oOKCpo?D??Y??Y@_g
930,20,54,15,16,16,0,OPTIMAL,0.1326,S|kPhKbDC_q?C@CA_@[?P_@m?CNIoB??C
931,20,54,15,16,16,0,OPTIMAL,0.1483,S~luad@?W?_J?FCP?GgaAC@POWG?WY@_G
932,20,54,15,16,16,0,OPTIMAL,0.1681,S{lw_lDO]CgBoAcA?Z?cOCASO@G_?W_?o
933,20,54,17,17,17,0,OPTIMAL,0.0342,S|cWwkR@?ga`D@CEA?KWa??UW?C_?N_Bo
934,20,54,15,16,16,0,OPTIMAL,0.1549,S}MGg[ZEGkQ`@Bj?N?B?@s?AO?K??[??K
935,20,54,14,15,15,0,OPTIMAL,0.7931,S|KzUDB_oA_@?F?c_WG?E??[@Kw?Kks_?
936,20,54,16,16,16,0,OPTIMAL,0.1264,S}ejJD`GX@gKOH?HgWA[?@_CE?Io?a_?C
937,20,54,14,16,16,0,OPTIMAL,0.1615,S~MWwuSbDOm?S@S???W?BC?SOAy?DA?BC
938,20,54,16,16,16,0,OPTIMAL,0.1469,S~mQicE?GD_T?eO_g?W@d?GAC_G@?]@@w
939,20,54,16,17,17,0,OPTIMAL,0.0267,S{m[[MD`H_A@A@C@b?XO[KA?O?M_?B_?[
940,20,54,16,16,16,0,OPTIMAL,0.1543,S~^UKDBo[gO@?B??q@C?^?As?IG?CW??[
941,20,54,16,16,16,0,OPTIMAL,0.1091,S|\]MEB_WBoI`_@_oOSgC@?e?AS_?__?c
942,20,54,16,16,16,0,OPTIMAL,0.1332,S}li}b@OWBgIoGOGw?S?D??k?AW??{?@_
943,20,54,16,17,17,0,OPTIMAL,0.0324,S~M\]aPCW`aB?SCCaGWAD?Oc@AG?D_?F?
944,20,54,15,16,16,0,OPTIMAL,0.1753,S|EKKY@cG`bLCB?Bb?__HC@CO?o?@n{??
945,20,54,16,16,16,0,OPTIMAL,0.1943,S|EOw[JAWQ@HAA@oOgDo?W?D??]??kQT_
946,20,54,16,16,16,0,OPTIMAL,0.1557,S|lPgkR?wDkoG`G@c?g?JG?X_CEg?C_?C
947,20,54,17,17,17,0,OPTIMAL,0.0629,S|KWWgD?O?_B?B?@qJwApzwA??k?@GA`W
948,20,54,15,17,17,0,OPTIMAL,0.0365,S|KgoSA?mDO@c@Cbd~B?@O?L?GG?PW?@S
949,20,54,17,17,17,0,OPTIMAL,0.0376,S{eKLCb@_D_T?JFM?DGGaC?O?@G?A^`AW
950,20,54,15,16,16,0,OPTIMAL,0.1330,S|ksceA_gD_B?F?J?Cg?h?KC?_w@?^l??
951,20,54,15,16,16,0,OPTIMAL,0.1805,S~u[keBcSAa_F?@@a?o?D??s?@W?IG?Hk
952,20,54,15,16,16,0,OPTIMAL,0.1342,S~vG_sXAsSq@C`?B_OW?F??[?@gC@?CRC
953,20,54,14,15,15,0,OPTIMAL,0.5167,S|^KGC@Fc_o\?B?B_BO?d?Cc?AW?_oFkO
954,20,54,15,15,15,0,OPTIMAL,0.4119,S~vKOCJ?WB`E?L?D`icM@?OG@OG?`W??[
955,20,54,15,16,16,0,OPTIMAL,0.1767,S|[YWLBP]?oBc@_@aAo_@??KSO?_`w?@S
956,20,54,17,17,17,0,OPTIMAL,0.0261,S~sW{WLBKiA`C@?Ba?W?R?AKOGg_D?_K?
957,20,54,14,16,16,0,OPTIMAL,0.1094,S|\hZH`GWB_F?Uq?O?K_@C?KO?g?@GoBK
958,20,54,15,15,15,0,OPTIMAL,0.6919,S|CWWSUD?HaF?J?I_Co?Ls?@_?Ho?Wv?S
959,20,54,15,15,15,0,OPTIMAL,0.4682,S~USgwH@G@_a@[?D_?o?F?@[?C_GLMXo?
960,20,54,15,16,16,0,OPTIMAL,0.1669,Szs[W[E_l@c@_B_@s?h@OKGCo?Gh?Og?C
961,20,54,15,16,16,0,OPTIMAL,0.2090,S~dGyl@CY__FOJPOGGMW?c??W?KO?[_?O
962,20,54,16,16,16,0,OPTIMAL,0.0972,S~qYWkF@iaAH?R?P??wAFOq@?GGE?OE?C
963,20,54,16,17,17,0,OPTIMAL,0.0246,S~aK[gT@WH_iDGV?x?I?BO?KK@CO@?O@C
964,20,54,18,18,18,0,OPTIMAL,0.0079,S|kogkTDGga`D@Co[?D?@G?MQ?Oc?HK?g
965,20,54,15,16,16,0,OPTIMAL,0.0948,S~^UKNAOgDOD_b?i?CG?B?_SA_G@@w@Q?
966,20,54,16,16,16,0,OPTIMAL,0.2084,S~uGW[EA_O_B?D?C_AG?b?@_?AGOoC|~W
967,20,54,17,17,17,0,OPTIMAL,0.0179,S|mSKMB@oE_R?F?B_@gEO?aC?GWCOVk??
968,20,54,17,17,17,0,OPTIMAL,0.0365,S~\QgkFP?G_B?A@A?_Kg?oFf??M??GGVo
969,20,54,15,16,16,0,OPTIMAL,0.1215,S~VKGC@?WM@`?R?P_GgA@?@MW??RG{F_K
970,20,54,16,16,16,0,OPTIMAL,0.1376,S{mZueP_[AoBcG_Go?[?D??w?@g?EO?CS
971,20,54,14,16,16,0,OPTIMAL,0.1831,S}mhKM`?x@cRH_H??_GGDG?{w?B??I_?K
972,20,54,15,16,16,0,OPTIMAL,0.1521,S~d]G]JaK?_B?L?H_?g?J?GW?_k@XG@?K
973,20,54,16,16,16,0,OPTIMAL,0.1130,S|[x]q@?WBqGC@_@_?{_E??u@s?AGGA_G
974,20,54,18,18,18,0,OPTIMAL,0.0091,S~u]SCBOmBw@_o?opOCC@a?I??k??SO?S
975,20,54,15,16,16,0,OPTIMAL,0.1120,S{M\\CMBHoQ?C@C@o?O?L_@M??k??^_T?
976,20,54,15,15,15,0,OPTIMAL,0.5144,S|CGGwF?mW?@_B_@o?k_@DrKBoJoOB??C
977,20,54,14,16,16,0,OPTIMAL,0.0754,S{elGWLHPGfI?T?S_GW?FE@?OCC_?F_GK
978,20,54,16,16,16,0,OPTIMAL,0.1397,S|\mosXAoSaW?PC@aG[C?c?CQ?Gc?GC?w
979,20,54,16,16,16,0,OPTIMAL,0.1366,S~mieCR_[_oB?MCAaCO?D??sO@w_AG?AK
980,20,54,16,17,17,0,OPTIMAL,0.0216,S|[ww[sKHHC`GBq?P?K_@E?KO?W??w_?g
981,20,54,15,15,15,0,OPTIMAL,0.5811,S|yXwkRCWa_J?FCK?EG?b??[?Oo?@gF??
982,20,54,14,15,15,0,OPTIMAL,0.8438,S~^SkKF_sA_@_B?B_?{?K_@C?KG??[?o[
983,20,54,17,17,17,0,OPTIMAL,0.0357,S|CGgcECgD_RCcCKBcGo@}?A^?K_?K_?C
984,20,54,16,17,17,0,OPTIMAL,0.0262,S|MW{YhIHOe?s?c?a?W_C??c?AJ_Ky?CC
985,20,54,16,16,16,0,OPTIMAL,0.2079,S}lWW[aAhPd@GBG@ks?D@@_HC?aG?I??K
986,20,54,16,16,16,0,OPTIMAL,0.1507,S~lPhcRX_Ki?C@C?_?M_?C?\?Fi??g??{
987,20,54,17,17,17,0,OPTIMAL,0.0314,S}ejILB?wB_YPOV?i??_BC?T?@Q?@i_@?
988,20,54,16,16,16,0,OPTIMAL,0.1247,S|^Ww[J?wB_LAg@O@GGAB??[K@_GAGGAC
989,20,54,15,16,16,0,OPTIMAL,0.1884,S|E[G[L@WB_JAoo_W?JoAW?CIAO?AgCAK
990,20,54,17,17,17,0,OPTIMAL,0.0259,S~dGw\Ur?Wr?C@?@o?k_F??s?@W?Ag??k
991,20,54,16,16,16,0,OPTIMAL,0.1192,S|\iqdPCWBwCc@C?aCW@H?GK?Co?LG?GK
992,20,54,14,16,16,0,OPTIMAL,0.1148,S|kpJCbG]MQ@@BD@??GGB@?c?Aw?NG?CK
993,20,54,14,16,16,0,OPTIMAL,0.1621,S~SWwkF?wEaWC`C@_?ws?A_F[?E??K_?G
994,20,54,16,17,17,0,OPTIMAL,0.0226,S|eKocRCOA`XEFE?a?W?FC?WW@Fw?B??C
995,20,54,16,16,16,0,OPTIMAL,0.1271,SzuwxGpKH@_FDG@W?CG@@?GcCBw?BGIA?
996,20,54,16,16,16,0,OPTIMAL,0.1138,S~cGwsH?wD?F?fAa@DGe?S_@E?GC?]W?G
997,20,54,14,16,16,0,OPTIMAL,0.1155,S}lzHKSEGH_@?F?D`AGW@??[CLW?WG?GK
998,20,54,17,17,17,0,OPTIMAL,0.0532,S|Kg_sXCWaaE?oAO`?WO@?obO?B{Dj??C
999,20,54,17,17,17,0,OPTIMAL,0.0208,S|MGW]E`??_@FFB?_aOGD@?eO]FT?E??C
